Produs,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
McSpicy Premium Veg Burger,5.363181483718087,-0.06697384223785907,-0.2377646818318766,1.2417973776687152,-0.9396989333719743,-0.7295460052776082,-0.6213376678182131,-0.12674095825221265,-0.22121900957223672,0.05690106391728684
Piri piri Mc Spicy Chicken Burger,1.9992037474483482,-0.253823992320132,-0.04826881896913435,-0.5702568345065263,0.5377536990232973,-0.11016844166734581,1.2665952344894678,-0.1257609182653555,1.1430476831543646,0.08871295938059544
Piri piri Mc Spicy Veg Burger,2.5505939068923897,0.5310613503032497,0.20519492018584812,0.9614421880215738,1.161386864512587,0.2681127717190305,-0.25534112248497864,-0.43157338897176767,-0.3054510533736177,0.07482284981511911
Cheesy Veg Nuggets (6pc),0.4703859520919687,-1.0969812551528677,-0.24701996040596108,0.5566366832637826,-0.23992574095680208,0.008478512882876986,-0.16808598035832803,0.11197165468823021,0.09720253715372867,0.019322464298474895
Cheesy Veg Nuggets (9pc),1.9197566818515457,-0.7438577766518881,-0.2985512734478771,0.7402462146780252,-0.4240027626284447,0.06621825475814656,-0.18989506875883683,0.16975799612006126,0.14049973750746989,0.011554543786435745
Small Coca-Cola,-2.1638728703994143,1.0998410900130722,0.1864843367134173,-0.30328893322423883,0.2995492513271049,-0.24049116413633193,-0.16773892542825716,-0.008314755469496223,0.07957005772016323,0.024542463937052506
Medium Coca-Cola,-2.0631610675509884,2.2076064595899436,0.3121894692415352,-0.4912826612151895,0.3654974284360848,-0.2915288351744068,-0.18404655942850365,-0.0108749450060746,0.10593782103342583,0.02063213867829679
Large Coca-Cola,-1.9041355076199427,3.9567086237614846,0.5106726326977219,-0.7881146485679346,0.4696341507296723,-0.3721200103047864,-0.2098008716494098,-0.014915187444014565,0.14756098550641494,0.0144568519190233
Small Fanta orange,-2.0891165420299016,1.6236901822506755,0.25170528715817647,-0.3920482971353108,0.36198171171174987,-0.28560301935874594,-0.19644563194631137,-0.0011780496208792478,0.0529200336692926,0.018469918357858044
Medium Fanta Orange,-1.959882579224833,2.931317553713945,0.40229404775870087,-0.6139060187146892,0.45175027753397895,-0.3538525606571435,-0.2237061473708777,-0.0010151906032319885,0.06911913647752146,0.0122426531866636
Large Fanta orange,-1.7558220298885623,4.995991299811377,0.6400671502765819,-0.9642074696281093,0.5934981399011177,-0.4616203730406638,-0.2667544828933412,-0.0007558826923945959,0.09468652120572026,0.0024090402498551738
Small Thums-up,-2.182693257938877,0.8350997180848276,0.15755990866479716,-0.2583336955496847,0.2898330353585964,-0.23235173284324237,-0.16790305174629097,-0.006088121256539702,0.06570102615561708,0.024659973791780317
Medium Thums-up,-2.0891605858055047,1.8418591401962294,0.2722298826826149,-0.4291757853271838,0.3520757730664005,-0.28028503811641137,-0.18427435125293948,-0.0077983737690296645,0.08677543059147669,0.020794271102709594
Large Thums-up,-1.9414704954245434,3.431478229422292,0.4532891116488537,-0.6989262386586896,0.4503618015686578,-0.3559745830916759,-0.21012918795763816,-0.01049661037946159,0.12004065999488255,0.014689441032412253
Small Sprite,-2.1583569002375085,1.3666018970797489,0.21276616856043382,-0.3486567975650265,0.29385170473534616,-0.23829513942063874,-0.15716694631324699,-0.014695924411768235,0.11293500805881253,0.02651746985368421
Medium Sprite,-2.055535151409842,2.5761426495275046,0.34849959038031086,-0.553959380785304,0.35763244401423305,-0.28849921078322666,-0.1694453650927527,-0.0196889916932946,0.1520243708898417,0.023359802259815786
Large Sprite,-1.8931900991753083,4.485944608299453,0.5628145110500671,-0.8781215117657073,0.458332991951435,-0.36776485272526205,-0.1888283700635932,-0.027574367673043124,0.213751857881017,0.018374809909142024
Coke Float,-1.7647802811615214,1.0664108501451086,0.13859167171693337,-0.25812686865846046,0.12889979494172374,-0.1804752674459868,-0.03443916671956324,-0.02312411165602543,0.026837253512321926,0.02081005565376636
Fanta Float,-1.7167429591292807,1.4030205375327256,0.18050094004940742,-0.3151609631231804,0.1690183443535119,-0.20946368051600345,-0.0528861249078911,-0.018537924617329646,0.009711088451212348,0.016907841064395673
Sprite Float,-1.7481987631488076,1.2358445540876917,0.15806909983243883,-0.28687457338123984,0.14034280685849018,-0.1891919745113526,-0.03784467668265551,-0.02315339483440949,0.029172351021608565,0.020028660537138376
